#tcid basin year tc month timestep lon lat vmax pmin rmw r18
6 NA 0 6 9 3 -95.7185 20.018 55.49 955.64 31.9 301.6
6 NA 0 6 9 4 -96.132 20.0128 53.4 960.15 32.9 277.2
6 NA 0 6 9 5 -96.4515 20.0747 51.47 963.99 33.9 252.9
6 NA 0 6 9 6 -96.7023 20.1788 49.67 967.51 35.0 228.5
6 NA 0 6 9 7 -97.0374 20.2118 47.99 970.86 36.0 204.2
6 NA 0 6 9 8 -97.3726 20.2438 46.42 974.49 37.0 179.8
6 NA 0 6 9 9 -97.708 20.2743 33.68 995.33 38.1 155.5
6 NA 0 6 9 10 -98.0434 20.3037 26.43 1005.66 39.1 131.1
6 NA 0 6 9 11 -98.379 20.3319 21.75 1015.64 39.1 81.7
6 NA 0 6 9 12 -98.7152 20.3593 18.47 1020.79 39.1 47.0
7 NA 0 7 9 0 -97.2655 21.2191 43.06 975.88 21.1 119.9
7 NA 0 7 9 1 -97.5985 21.1322 36.03 985.69 58.0 133.3
7 NA 0 7 9 2 -97.8971 20.9837 30.98 992.81 95.0 146.7
7 NA 0 7 9 3 -98.0629 20.816 21.3 1005.08 131.9 150.4
8 NA 0 8 9 0 -71.1187 21.9914 55.63 936.54 47.5 299.2
8 NA 0 8 9 1 -71.7 22.1567 54.74 938.12 47.7 296.0
8 NA 0 8 9 2 -72.1571 22.3843 53.88 939.52 47.9 292.8
8 NA 0 8 9 3 -72.5862 22.6015 53.04 940.94 48.2 289.7
8 NA 0 8 9 4 -72.9955 22.8771 52.23 942.44 48.4 286.5
8 NA 0 8 9 5 -73.3943 23.135 51.45 943.89 48.7 283.3
8 NA 0 8 9 6 -73.7339 23.17 50.68 945.15 48.9 280.1
8 NA 0 8 9 7 -74.007 23.221 49.94 946.41 49.1 276.9
8 NA 0 8 9 8 -74.4722 23.5628 49.22 947.53 49.4 273.7
8 NA 0 8 9 9 -74.8177 23.8352 48.53 948.79 49.6 270.6
8 NA 0 8 9 10 -75.1106 24.0556 47.85 949.9 49.9 267.4
8 NA 0 8 9 11 -75.5323 24.232 47.19 951.09 50.1 264.2
