#tcid basin year tc month timestep lon lat vmax pmin rmw r18
2804 EP 50 3 10 55 -118.098 7.8681 21.8 988.82 62.0 157.3
2804 EP 50 3 10 56 -118.1781 7.7414 21.57 989.33 62.0 150.4
2804 EP 50 3 10 57 -118.2678 7.6167 21.35 989.89 62.0 143.8
2804 EP 50 3 10 58 -118.3643 7.4926 21.12 990.37 62.0 137.6
2804 EP 50 3 10 59 -118.4675 7.3692 20.91 990.83 62.0 131.7
2804 EP 50 3 10 60 -118.5773 7.2464 20.69 991.28 62.0 126.2
2804 EP 50 3 10 61 -118.6936 7.1242 20.49 991.78 62.0 120.9
2804 EP 50 3 10 62 -118.835 6.999 20.28 992.2 62.0 115.9
2804 EP 50 3 10 63 -118.983 6.8744 20.08 992.61 62.0 111.1
2804 EP 50 3 10 64 -119.1376 6.7502 19.89 993.0 62.0 106.6
2804 EP 50 3 10 65 -119.3017 6.6295 19.69 993.38 62.0 102.3
2804 EP 50 3 10 66 -119.472 6.5093 19.51 993.82 62.0 98.2
2804 EP 50 3 10 67 -119.6485 6.3897 19.32 994.18 62.0 94.3
2804 EP 50 3 10 68 -119.8311 6.2706 19.14 994.53 62.0 90.6
2804 EP 50 3 10 69 -120.0196 6.1521 18.96 994.87 62.0 87.1
2804 EP 50 3 10 70 -120.2138 6.034 18.79 995.26 62.0 83.7
2804 EP 50 3 10 71 -120.4315 5.9226 18.62 995.58 62.0 80.5
2804 EP 50 3 10 72 -120.6548 5.8118 18.45 995.89 62.0 77.5
2804 EP 50 3 10 73 -120.8838 5.7015 18.28 996.19 62.0 74.6
2804 EP 50 3 10 74 -121.1182 5.5918 18.12 996.56 62.0 71.8
2804 EP 50 3 10 75 -121.3578 5.4827 17.96 996.84 62.0 69.2
2804 EP 50 3 10 76 -121.6055 5.378 17.8 997.12 62.0 66.7
2804 EP 50 3 10 77 -121.8581 5.2738 17.65 997.38 62.0 64.3
2805 EP 50 4 9 0 -109.754 24.6358 79.89 915.01 9.3 74.8
2805 EP 50 4 9 1 -109.7512 24.9658 74.7 923.95 18.1 111.5
2805 EP 50 4 9 2 -109.7887 25.2757 70.15 931.32 26.9 148.2
2805 EP 50 4 9 3 -109.8094 25.5397 66.12 937.54 35.6 184.9
2805 EP 50 4 9 4 -109.8567 25.8014 62.52 942.75 44.4 221.6
2805 EP 50 4 9 5 -109.9703 26.1232 59.3 947.18 53.1 258.3
2805 EP 50 4 9 6 -110.1248 26.4556 56.4 950.93 61.9 295.0
2805 EP 50 4 9 7 -110.2088 26.7505 53.76 954.05 70.6 331.6
2805 EP 50 4 9 8 -110.2921 27.0429 51.36 956.8 79.4 368.3
2805 EP 50 4 9 9 -110.3749 27.3327 49.17 959.12 88.2 405.0
2805 EP 50 4 9 10 -110.4518 27.6207 47.15 961.13 96.9 441.7
2805 EP 50 4 9 11 -110.5263 27.9063 37.14 975.19 105.7 478.4
2805 EP 50 4 9 12 -110.5985 28.1895 30.64 983.37 114.4 515.1
2805 EP 50 4 9 13 -110.6575 28.472 26.07 988.01 123.2 551.8
2805 EP 50 4 9 14 -110.7122 28.7525 22.69 997.69 123.2 367.3
2805 EP 50 4 9 15 -110.7628 29.0309 20.09 1005.14 123.2 220.0
2805 EP 50 4 9 16 -110.8091 29.3073 18.02 1010.26 123.2 139.3
2806 EP 50 5 10 0 -108.8318 22.0007 47.13 967.14 37.2 148.3
2806 EP 50 5 10 1 -108.3431 22.7291 45.59 968.79 39.4 161.0
2806 EP 50 5 10 2 -107.8414 23.5316 44.15 970.33 41.6 173.7
2806 EP 50 5 10 3 -107.4767 23.8896 42.79 971.82 43.9 186.4
2806 EP 50 5 10 4 -107.1137 24.2426 41.52 974.1 46.1 199.1
2806 EP 50 5 10 5 -106.748 24.5914 40.32 975.42 48.3 211.8
2806 EP 50 5 10 6 -106.3816 24.9357 32.54 989.38 50.5 224.5
2806 EP 50 5 10 7 -106.0145 25.2755 27.28 998.63 52.7 237.2
2806 EP 50 5 10 8 -105.6366 25.61 23.48 1004.72 55.0 191.4
2806 EP 50 5 10 9 -105.2559 25.9398 20.61 1009.02 55.0 110.1
2806 EP 50 5 10 10 -104.8724 26.265 18.37 1012.23 55.0 67.5
2807 EP 50 6 7 0 -113.8939 13.0822 33.96 978.04 29.5 99.3
2807 EP 50 6 7 1 -114.4432 13.423 33.21 978.71 30.7 109.2
2807 EP 50 6 7 2 -115.0076 13.8008 32.5 979.35 31.8 119.1
2807 EP 50 6 7 3 -115.6031 14.1719 31.81 979.96 33.0 129.0
2807 EP 50 6 7 4 -116.2148 14.5609 31.16 980.49 34.1 138.9
2807 EP 50 6 7 5 -116.8172 14.972 30.53 981.05 35.3 148.8
2807 EP 50 6 7 6 -117.4466 15.4108 29.92 981.6 36.5 158.7
2807 EP 50 6 7 7 -118.1362 15.8767 29.34 982.18 37.6 168.6
2807 EP 50 6 7 8 -118.8358 16.3396 28.78 982.72 38.8 178.5
2807 EP 50 6 7 9 -119.4961 16.7716 28.24 983.25 40.0 188.4
2807 EP 50 6 7 10 -120.1321 17.1774 27.72 983.86 41.1 198.3
2807 EP 50 6 7 11 -120.7486 17.5624 27.22 984.19 42.3 208.2
2807 EP 50 6 7 12 -121.3567 17.9183 26.74 984.71 43.5 218.1
2807 EP 50 6 7 13 -121.9618 18.2477 26.27 985.23 44.6 228.0
2807 EP 50 6 7 14 -122.6032 18.5488 25.82 985.52 45.8 237.9
2807 EP 50 6 7 15 -123.3358 18.8215 25.39 986.1 46.9 247.8
2807 EP 50 6 7 16 -124.0777 19.097 24.97 986.41 48.1 256.2
2807 EP 50 6 7 17 -124.7402 19.4105 24.56 987.83 48.1 237.1
2807 EP 50 6 7 18 -125.379 19.7502 24.17 989.11 48.1 219.8
2807 EP 50 6 7 19 -126.0114 20.1204 23.79 990.06 48.1 203.9
2807 EP 50 6 7 20 -126.6986 20.4757 23.42 991.3 48.1 189.5
