#tcid basin year tc month timestep lon lat vmax pmin rmw r18
4463 SP 50 3 1 43 181.5877 -23.8801 36.79 963.7 30.5 373.3
4463 SP 50 3 1 44 182.1445 -24.2512 36.36 964.4 30.7 368.0
4463 SP 50 3 1 45 182.9206 -24.5742 35.95 965.37 30.9 362.7
4463 SP 50 3 1 46 183.6731 -24.8404 35.54 966.06 31.0 357.5
4463 SP 50 3 1 47 184.156 -25.0044 35.15 967.03 31.2 352.2
4463 SP 50 3 1 48 184.5593 -25.1871 34.76 967.71 31.4 346.9
4463 SP 50 3 1 49 185.1387 -25.5205 34.38 968.62 31.5 341.7
4463 SP 50 3 1 50 185.7415 -25.9743 34.01 969.49 31.7 336.4
4463 SP 50 3 1 51 186.2341 -26.5762 33.64 970.32 31.9 331.1
4463 SP 50 3 1 52 186.709 -27.3079 33.29 971.11 32.0 325.8
4463 SP 50 3 1 53 187.0291 -27.8467 32.94 971.93 32.2 320.6
4463 SP 50 3 1 54 187.3543 -28.2137 32.6 972.74 32.4 315.3
4463 SP 50 3 1 55 187.8841 -28.3968 32.27 973.61 32.6 310.0
4463 SP 50 3 1 56 188.4496 -28.5196 31.94 974.2 32.7 304.8
4463 SP 50 3 1 57 188.9197 -28.7613 31.62 974.76 32.9 299.5
4463 SP 50 3 1 58 189.4163 -29.0611 31.3 975.55 33.1 294.2
4463 SP 50 3 1 59 189.9947 -29.3572 30.99 976.07 33.2 288.9
4463 SP 50 3 1 60 190.7402 -29.6912 30.69 976.83 33.4 283.7
4463 SP 50 3 1 61 191.7883 -30.1439 30.4 977.55 33.6 278.4
4463 SP 50 3 1 62 192.4355 -30.4871 30.11 978.29 33.7 273.1
4463 SP 50 3 1 63 193.0835 -30.8573 29.82 978.77 33.9 267.8
4463 SP 50 3 1 64 193.7308 -31.2429 29.54 979.47 34.1 262.6
4463 SP 50 3 1 65 194.379 -31.6206 29.27 980.18 34.2 257.3
4463 SP 50 3 1 66 195.0261 -31.9987 29.0 980.83 34.4 252.0
4463 SP 50 3 1 67 195.6741 -32.3839 28.73 981.47 34.6 246.8
4463 SP 50 3 1 68 196.3213 -32.7546 28.47 981.93 34.7 241.5
4463 SP 50 3 1 69 196.9921 -33.075 28.22 982.6 34.9 236.2
4463 SP 50 3 1 70 197.6166 -33.4104 27.97 983.21 35.1 230.9
4463 SP 50 3 1 71 198.0935 -33.8225 27.72 983.65 35.2 225.7
4463 SP 50 3 1 72 198.6119 -34.2662 27.48 984.21 35.4 220.4
4463 SP 50 3 1 73 199.3133 -34.6934 27.24 984.75 35.6 215.1
4464 SP 50 4 2 0 161.6644 -19.6783 55.6 949.41 5.0 62.7
4464 SP 50 4 2 1 161.665 -19.9362 54.45 951.35 6.1 65.5
4464 SP 50 4 2 2 161.5984 -20.2393 53.34 953.02 7.1 68.4
4464 SP 50 4 2 3 161.3945 -20.5211 52.28 954.79 8.2 71.2
4464 SP 50 4 2 4 161.1823 -20.7503 51.26 956.34 9.3 74.1
4464 SP 50 4 2 5 161.0717 -20.852 50.28 957.8 10.3 76.9
4464 SP 50 4 2 6 161.0662 -20.9612 49.34 959.41 11.4 79.8
4464 SP 50 4 2 7 161.2189 -21.2082 48.43 960.7 12.5 82.6
4464 SP 50 4 2 8 161.3501 -21.5222 47.55 962.16 13.5 85.5
4464 SP 50 4 2 9 161.3033 -21.9236 46.71 963.57 14.6 88.4
4464 SP 50 4 2 10 161.2341 -22.4232 45.89 964.92 15.7 91.2
4464 SP 50 4 2 11 161.3187 -22.9787 45.11 966.22 16.8 94.1
4464 SP 50 4 2 12 161.298 -23.2842 44.34 967.23 17.8 96.9
4464 SP 50 4 2 13 161.3473 -23.7114 43.61 968.47 18.9 99.8
4464 SP 50 4 2 14 161.4519 -24.2052 42.9 969.63 20.0 102.6
4464 SP 50 4 2 15 161.6319 -24.7694 42.21 970.78 21.0 105.5
4464 SP 50 4 2 16 161.9858 -25.3262 41.54 971.86 22.1 108.3
4464 SP 50 4 2 17 162.6803 -25.7529 40.9 972.95 23.2 111.2
4464 SP 50 4 2 18 163.5698 -26.1271 40.27 974.0 24.2 114.0
4464 SP 50 4 2 19 164.7786 -26.6435 39.66 975.01 25.3 116.9
4464 SP 50 4 2 20 166.1537 -27.1881 39.07 976.0 26.4 119.7
4464 SP 50 4 2 21 167.4051 -27.6508 38.5 976.98 27.4 122.6
4464 SP 50 4 2 22 168.7376 -28.1491 37.94 977.92 28.5 125.4
4464 SP 50 4 2 23 170.2611 -28.7527 37.4 978.78 29.6 128.3
4464 SP 50 4 2 24 171.9215 -29.4101 36.88 979.87 30.6 131.2
4464 SP 50 4 2 25 173.3635 -29.9656 36.37 980.65 31.7 134.0
4464 SP 50 4 2 26 174.7901 -30.5109 35.87 981.39 32.8 136.9
4464 SP 50 4 2 27 176.2018 -31.0462 35.39 982.1 33.8 139.7
4464 SP 50 4 2 28 177.6007 -31.5715 34.92 982.79 34.9 142.6
4464 SP 50 4 2 29 178.9864 -32.0868 34.46 983.48 36.0 145.4
4464 SP 50 4 2 30 180.3608 -32.5908 34.02 984.14 37.0 148.3
4464 SP 50 4 2 31 181.7229 -33.0839 33.58 984.75 38.1 151.1
4464 SP 50 4 2 32 183.0746 -33.5647 33.16 985.33 39.2 154.0
4464 SP 50 4 2 33 184.4153 -34.0334 32.75 985.9 40.3 156.8
4464 SP 50 4 2 34 185.747 -34.4904 32.34 986.46 41.3 159.7
4464 SP 50 4 2 35 187.0679 -34.9358 31.95 987.01 42.4 162.5
4464 SP 50 4 2 36 188.3849 -35.3683 31.57 987.4 43.5 165.4
4464 SP 50 4 2 37 189.6928 -35.79 31.19 987.92 44.5 168.2
4464 SP 50 4 2 38 190.9909 -36.2011 30.83 988.42 45.6 171.1
4464 SP 50 4 2 39 192.2856 -36.6054 30.47 988.87 46.7 174.0
4464 SP 50 4 2 40 193.5716 -37.0023 30.12 989.31 47.7 176.8
4464 SP 50 4 2 41 194.8637 -37.3898 29.78 989.7 48.8 179.7
4464 SP 50 4 2 42 196.1507 -37.7699 18.06 1008.0 48.8 54.8
4465 SP 50 5 3 0 175.4982 -22.7086 44.29 949.6 21.2 324.9
4465 SP 50 5 3 1 176.5207 -23.2065 43.87 950.46 21.1 322.4
4465 SP 50 5 3 2 177.6557 -23.6298 43.46 951.34 21.0 319.9
4465 SP 50 5 3 3 178.8136 -23.9676 43.06 952.22 21.0 317.4
4465 SP 50 5 3 4 179.9632 -24.201 42.66 952.87 20.9 314.9
4465 SP 50 5 3 5 181.007 -24.3362 42.28 953.54 20.9 312.5
4465 SP 50 5 3 6 182.0774 -24.4122 41.9 954.46 20.8 310.0
4465 SP 50 5 3 7 183.3121 -24.5362 41.52 955.1 20.8 307.5
4465 SP 50 5 3 8 184.6321 -24.678 41.15 955.77 20.7 305.0
4465 SP 50 5 3 9 185.9527 -24.8033 40.79 956.44 20.7 302.5
4465 SP 50 5 3 10 187.1858 -24.9146 40.44 957.29 20.6 300.1
4465 SP 50 5 3 11 188.2252 -25.0554 40.09 957.92 20.6 297.6
4465 SP 50 5 3 12 189.4934 -25.2358 39.75 958.56 20.5 295.1
4465 SP 50 5 3 13 191.6543 -25.49 39.41 959.4 20.5 292.6
4465 SP 50 5 3 14 194.0009 -25.657 39.08 960.07 20.4 290.1
4465 SP 50 5 3 15 195.9115 -25.6279 38.75 960.72 20.4 287.7
4465 SP 50 5 3 16 197.5084 -25.4782 38.43 961.36 20.3 285.2
4465 SP 50 5 3 17 199.5122 -25.5388 38.12 962.0 20.3 282.7
4465 SP 50 5 3 18 201.4905 -25.5995 37.81 962.64 20.2 280.2
4465 SP 50 5 3 19 203.4425 -25.6604 37.51 963.29 20.2 277.7
4465 SP 50 5 3 20 205.3676 -25.7217 37.21 963.88 20.1 275.2
4465 SP 50 5 3 21 207.2654 -25.7832 36.91 964.49 20.0 272.8
4465 SP 50 5 3 22 209.1358 -25.845 36.62 965.09 20.0 270.3
4465 SP 50 5 3 23 210.9783 -25.9078 36.33 965.86 19.9 267.8
4465 SP 50 5 3 24 212.804 -25.9735 36.05 966.44 19.9 265.3
4465 SP 50 5 3 25 214.6029 -26.0413 35.78 967.07 19.8 262.8
4465 SP 50 5 3 26 216.3733 -26.1123 35.5 967.66 19.8 260.4
4465 SP 50 5 3 27 218.1144 -26.1883 35.23 968.31 19.7 257.9
4465 SP 50 5 3 28 219.8253 -26.2662 34.97 968.91 19.7 255.4
4465 SP 50 5 3 29 221.5082 -26.3437 34.71 969.57 19.6 252.9
4465 SP 50 5 3 30 223.1611 -26.4186 34.45 970.32 19.6 250.4
4465 SP 50 5 3 31 224.7853 -26.4881 34.2 970.91 19.5 248.0
4465 SP 50 5 3 32 226.3811 -26.5549 33.95 971.55 19.5 245.5
4465 SP 50 5 3 33 227.9439 -26.6168 33.7 972.13 19.4 243.0
4465 SP 50 5 3 34 229.4724 -26.6729 33.46 972.69 19.4 240.5
4465 SP 50 5 3 35 230.9698 -26.7262 33.22 973.25 19.3 238.0
4465 SP 50 5 3 36 232.4339 -26.7748 32.99 973.8 19.3 235.5
4465 SP 50 5 3 37 233.8678 -26.8203 32.75 974.29 19.2 233.1
4465 SP 50 5 3 38 235.2702 -26.8623 32.53 974.82 19.1 230.6
4465 SP 50 5 3 39 236.6362 -26.9004 32.3 975.5 19.1 228.1
4465 SP 50 5 3 40 238.016 -26.9401 32.08 976.03 19.0 225.6
4465 SP 50 5 3 41 239.3633 -26.98 31.86 976.5 19.0 223.1
4465 SP 50 5 3 42 240.6815 -27.02 31.64 977.05 18.9 220.7
4465 SP 50 5 3 43 241.9706 -27.0597 31.43 977.58 18.9 218.2
4465 SP 50 5 3 44 243.2293 -27.0967 31.22 978.06 18.8 215.7
4465 SP 50 5 3 45 244.4609 -27.1315 31.01 978.57 18.8 213.2
4465 SP 50 5 3 46 245.6658 -27.1635 30.8 979.02 18.7 210.7
4465 SP 50 5 3 47 246.8443 -27.1917 30.6 979.46 18.7 208.2
4465 SP 50 5 3 48 247.9969 -27.2161 30.4 979.94 18.6 205.8
4465 SP 50 5 3 49 249.1245 -27.2351 30.2 980.36 18.6 203.3
4465 SP 50 5 3 50 250.2282 -27.2491 30.01 980.78 18.5 200.8
4465 SP 50 5 3 51 251.3083 -27.257 29.82 981.2 18.5 198.3
4465 SP 50 5 3 52 252.3654 -27.2617 29.63 981.6 18.4 195.8
4465 SP 50 5 3 53 253.4003 -27.2671 29.44 982.03 18.4 193.4
4465 SP 50 5 3 54 254.4129 -27.2744 29.25 982.42 18.3 190.9
4465 SP 50 5 3 55 255.404 -27.2826 29.07 982.79 18.3 188.4
4465 SP 50 5 3 56 256.374 -27.2897 28.89 983.13 18.2 185.9
4465 SP 50 5 3 57 257.3237 -27.2936 28.71 983.49 18.1 183.4
4465 SP 50 5 3 58 258.2541 -27.2941 28.54 983.84 18.1 181.0
