#tcid basin year tc month timestep lon lat vmax pmin rmw r18
1525 WP 50 8 10 46 158.8202 31.9892 46.91 948.18 31.2 385.6
1525 WP 50 8 10 47 159.4007 31.4169 46.58 948.96 31.3 383.7
1525 WP 50 8 10 48 159.9044 30.9942 46.26 949.6 31.3 381.8
1525 WP 50 8 10 49 160.233 30.9213 45.94 950.15 31.3 379.9
1525 WP 50 8 10 50 160.4886 30.9992 45.63 950.77 31.4 378.1
1525 WP 50 8 10 51 160.8182 31.0017 45.32 951.29 31.4 376.2
1525 WP 50 8 10 52 161.0728 31.0041 45.01 951.9 31.4 374.3
1525 WP 50 8 10 53 161.1524 31.0065 44.71 952.42 31.5 372.5
1525 WP 50 8 10 54 161.157 31.0091 44.41 952.92 31.5 370.6
1525 WP 50 8 10 55 161.1991 31.0116 44.12 953.42 31.5 368.7
1525 WP 50 8 10 56 161.2412 31.014 43.83 953.91 31.5 366.9
1525 WP 50 8 10 57 161.2833 31.0165 43.55 954.4 31.6 365.0
1525 WP 50 8 10 58 161.3254 31.019 43.26 954.87 31.6 363.1
1525 WP 50 8 10 59 161.3674 31.0215 42.99 955.35 31.6 361.3
1525 WP 50 8 10 60 161.4095 31.024 42.71 955.9 31.7 359.4
1525 WP 50 8 10 61 161.4516 31.0264 42.44 956.36 31.7 357.5
1525 WP 50 8 10 62 161.5105 31.0301 42.17 956.81 31.7 355.6
1525 WP 50 8 10 63 161.5862 31.035 41.91 957.26 31.8 353.8
1525 WP 50 8 10 64 161.6787 31.0411 41.64 957.7 31.8 351.9
1525 WP 50 8 10 65 161.7879 31.0484 41.39 958.13 31.8 350.0
1525 WP 50 8 10 66 161.9139 31.0569 41.13 958.65 31.9 348.2
1525 WP 50 8 10 67 162.0543 31.0622 40.88 959.07 31.9 346.3
1525 WP 50 8 10 68 162.211 31.0679 40.63 959.49 31.9 344.4
1525 WP 50 8 10 69 162.384 31.074 40.39 959.99 31.9 342.6
1525 WP 50 8 10 70 162.5732 31.0806 40.14 960.4 32.0 340.7
1525 WP 50 8 10 71 162.7785 31.0877 39.9 960.8 32.0 338.8
